comment_clean_custom
wrong order apple watch charger order location code try cancel end show order find xsfer core make sure order fully cancel
inquire charge verizon network extender should not charge order cancel never receive order previous agent create itt ticket resolution need take action order posible accord resolution ticket create itt ticket remove charge network extender relate order
loc uid cust monile protection work schedule appoint emt break fix tell cust device fixable close request assist cust processing warranty replment without charge cust fee cust should not charge
cust call ask exchange charger receive tis wrong item take local store exchsngr
customer charge verizon verified error disconnect incorrect line cust charge verizon verified error disconnect incorrect line
due chargeback dpp attach wrong line
speak vicky eggleston sup make apmt use say tell jan charge smart link pin incorrect transfer verizon gift card balance get correct pin pisao
loc uid call ask recur charge post bank tell cust service say dint see verizon educate cust tell should not see recur charge taxis case
loc uid dfplease wave set charge cust schedule wrong day
pardeep deliver wrong address check educate customer regard concern process new order promise cover charge pardeep deliver wrong address check educate cust regard concern process new order promise cover charge
cust claim getting charge datum incorrectly information need assist
executive relation receive email complaint cust regard wrong charger purchase outside attempt contact cust phone text email acss upon resolution
place pre order galaxy ultra address incorrect cancel order place worry charge advise payment method detail collect amount take yet device yet ship pre order place new order online trade promotion place pre order galaxy ultra address incorrect cancel order place worry charge advise payment method detail collect take yet device yet ship pre order place new order online trade promotion pre order galaxy ultra address incorrect cancel order worry charge advise payment method detail collect take yet device yet ship pre order new order online trade promotion
customer give wrong info end call bank reverse money figured leave money past due charge cust give wrong info end call bank reverse money figured leave money past due charge
payment process charge wrong xfer call
get text many minute message use unlimited see message look informative message charge unlimited should not overage set follow try file insurance claim talk lte home call est
know process customer dispute payment make wrong customer dispute charge bank since know pay know process cust dispute payment make wrong cust dispute charge bank since know pay
calle din order charge code receive wrong order send return kit send wrong order advise near verizon store return wrong order get right cord charger device understand want speak someonele
call call incorrect charge transfer agreement that still contract apply extended warranty charge manager approve educ
cust concern cust order item receive incorrect charging cord instead charge wire resolution recommendation past agent able process order concern offer resolve tool use
try come wrong charge change
call back promo correction apply byod however apply wrong line charge back want byod line instead line attempt promo correction option byod edu promo correction submit approve apply meet requirement likely turn result charge back adamant result charge back want call escalate escalate call asp request
process new order ios charger since order wrong charger app palce new location code
loc uid gkcx suppose international plan line end dec online take wrong international plan toom global choice plan charge month plan wrongfully contact loyalty see credit add
dispute travel pass charge should not line since phone keep airplane mode educate call invoice see trigger ravel pass credit nfq
call cancel order upgrade line end order suppose upgrade line end tablet line try cancel order order ship create itt ticket cancellation order ticket inform device receive charge apply incorrect order
call international call feature cust hard time service work complain wrong plan apply discuss charge call back cust try feature
call two trade imei towards imei market value chargeback should not happen pca correct trade advise adj chargeback since suppose get market value
pende loyalty discount chargeback incorrect discount
allow disconn charge back rebate ost pageid confirm note prev quote incorrectly chargeback apply disconn complete mos service adv way get around charge disconn disconn complete add loyalty discount effect play effect remove residual cloud feat effect cxok
already send iphone trade promotion check tracking phone arrive warehouse january should not charge promo charge back
ask byod plan relate suppose line one pende line suppose area code correct begin initiate phone whole process vzn store upon check line start already cancel device appear edu edu charge wrong line get release adjustment matter edu actually pende line one end kind charge plan wrongly edu wait till work adjustment agree
replment cord tablet send think wrong equipment guide confirm right one advise small end tablet large charger still worry wrong one send
customer need replacement device replace trouble hear take tech unable fix pler store order place wrong address advise customer return order send wrong address avoid charge cust need replacement device replace trouble hear take tech unable fix pler store order place wrong address advise cust return order send wrong address avoid charge cust need replment device repl trouble hear take tech unable fix pler store order wrong address advise cust return order send wrong address avoid charge
check order state suppose receive wall charger ship one wrong item order pler wall adapter need cost manager approval
esc receive charge back trade valid wrong trade apply correct cust understand chargeback cust tell get charge back monie back case credit
call line charge set fee should not charge say wife store set device pick device adj otc
bryce provide adjustment one time courtesy due incorrect charge line show activate day line activate however never use line end line disconnect due non payment
user lindsay duneske sup note keep insist arrangement mistakenly process wrong account want keep arrangement want pay remain difference original arrangement offer otc keep arrangement try explain service got interrupt long arrangement set account not want hear not want pay additional charge blame remind wrong amount payment connection interrupt change make gcs jdelrosario user lindsay duneske sup note keep insist arrangement mistakenly process wrong want keep arrangement want pay remain difference original arrangement offer otc keep arrangement try explain service got interrupt long arrangement set not want hear not want pay additional charge blame remind wrong amount payment connection interrupt change make gcs jdelrosario user lindsay duneske sup note keep insist arrangement mistakenly process wrong want keep arrangement want pay remain difference original arrangement offer otc keep arrangement try explain service got interrupt long arrangement set not want hear not want pay additional charge blame remind wrong payment connection interrupt change make gcs jdelrosario lindsay duneske sup note keep insist arrangement mistakenly process wrong want keep arrangement want pay remain difference original arrangement offer otc keep arrangement try explain service got interrupt long arrangement set not want hear not want pay additional charge blame remind wrong payment connection interrupt change make gcs jdelrosario
cust state receive wrong charge cord need usb usb cust want apple brand currently stock
stephanie belland call regard promo chargedback due wrong device receive warehouse find device replment old phone active repl make model different imei process pca ticket
call adv take phone chrger little blemish dot screen stat phone drop damage liquid damage adv repl find thing wrong charge replment due warrant malfuction phone understand
continue wrong card charge send long reply back ncm
joshua call line end receievd device charge upon check wrong create itt ticket create new itts ticket line advice iwll callback feb detailsa update joshua call line end receievd device charge upon check wrong create itt ticket create new itts ticket line advice iwll callback feb detailsa
incorrect charge home device cancel year ask sup call transfer
call provide wrong customer want check charge old call provide wrong cust want check charge old
dnr charge adivse might send wrong device investigate send ticket itt call back ncm
tell pay extra charge change due advise incorrect information change due make month worth charge say tell
loc uid initially set wrong device charge incorrectly device line upon research cust charge full service temporary incorrectly assist credit proper
cust claim getting charge incorrectly new plan inform getting charge correctly share breakdown well
call charge incorrectly business hence warm transfer call dept speak arsyn transfer
incorrectly charge global calling feature long time hnz info provide
loc uid ahfcust come discuss promo correction wrong plan charge cust service cust come plan change promo still remain remove promo upon plan change
get dual sim activate say suppose tie google voice educate tell could not add google voice dual sim need reach google get upset give wrong info say tell use month tell set charge full price new line phone phone google voice apologize receive wrong info say not want charge line tell disconnect will not charge right read disclosure get mad hung try call back twice get answer not able disco line
cust charge device error discover device charge correct warehouse error wrong device list wrong cust charge device associate imei
regard charge wrong information give request refund provide look
loc uid faske see cxt throw table still help keep say verizon rip should not charge set fee disgusting cxt rude
concern line end persona business incorrection cause charge line end move business concerned charge
charge wrong device
loc uid customer store inquire double payment device order check look customer device ship advise customer pre order should not charge device ship advise customer fill payment form get money back charge advise customer need statement loc uid cust store inquire double payment device order check look cust device ship advise cust pre order should not charge device ship advise cust fill payment form get money back charge advise cust need statement
tax incorrect still charge montgy cnty taxis change address bramblewood make sure taxxe frederick cnty taxis
way see charge teh wrong already process credit
cust line state make payment set payment arrangement snother iinstead cust charge want know confirm cust speak set ptp use remark confirm cust charge wrong ptp use payment hub try submit refund request decline third time cust disconnect call decline second time try reach inform refund process shell recieve day cust not answer instead leave voicemail
charge wrong bank advise payment refund already process within business day ask manual payment
state get wrong car charge send back pler show stock call close store zip state store pick
ask get help charge exceed datum offer change plan 5g start price deny change make get wrong charge exceed datum make proper correction say plan dll exceed tell usually exceed
order charger pay receive wrong one correct one order charge two time
call dispute charge store mother store set device line charge receive receipt incorrect charge charge valid disappoint
transfer pin advise dpp remain say not dpp one iphone purchase state she charge thing incorrect unwilling discuss say already try help
cust advise try internet free day wrong information advise charge cust understand
user shamoni smith insist sup since ptp cancel due mention amount charge wrong xfer esca user shamoni smith insist sup since ptp cancel due mention charge wrong xfer esca shamoni smith insist sup since ptp cancel due mention charge wrong xfer esca
loc uid etp customer come instore try return network extender care send free oct unable pull orderer advise customer should not charge due active device also advise customer care may able return device loc uid etp cust come instore try return network extender care send free oct unable pull orderer advise cust should not charge due active device also advise cust care may able return device
user amanda carter valencia call try make arrangement mobile app end phone since system error agent inform wave mistakenly put wrong date second arrangement charge call suppose wave amanda carter valencia call try make arrangement mobile app end phone since system error agent inform wave mistakenly put wrong date second arrangement charge call suppose wave amanda carter valencia call try make arrangement mobile app end phone since system error agent inform wave mistakenly put wrong second arrangement charge call suppose wave
get wrong charger replment ipad inform charger charger want replment help getting connect
cust store ask prepay post say prepay take pmt say post pay take correct payment cust get statement charge make incorrect pmt make approval transaction make victra need reverse misapply pmt payment make cust text email unable send incipio link submit info manually enter store location
receive charge back due incorrect device ceive able verify return correct device assist pca able restore credi
agent plan change inform customer one time charge agent also quote wrong price customer apply plan weren discuss das gupta agent plan change inform cust one time charge agent also quote wrong price cust apply plan weren discuss das gupta
cust claim got charge incorrectly use service acss stop work hence transfer
caller last digits cbr last digit charge autopay incorrectly promise credit show send autopay already active
request sim order pler advise should not charge ship day agree
debit crdt trade wrong charge one promo correction debit send request supervisor approve
joseph calabrese situation need luke something wrong charge system speak somebody wonder can not charge phone purchase new phone action ask qeustion provide step charge device result unresponsive resolve
screen turn pin require educ charge replment order wrong address west main franklin spring correct address need cancel order first xfer
wrong get phone free charge month pay line free ticket put cancel ost expire let pca thefree phone cust tell ifhe trade phone get free phone charge month call cust back
receive wrong charger want repl give option store
remove cloud storage incorrectly charge travelpass aug sep purchase month intl plan reimburse send payment info atm
loc uid czqcsr incorrectly recuure intl plan instead month plan thus charge incorrectly advise csr contact care charge rectify
call due charge wrong cable line order compare prior order new order receive discount
manager user want info incorrectly tax get charge incorrectly get promise provide discount receive yet xfer care info manager want info incorrectly tax get charge incorrectly get promise provide discount receive yet xfer care info
agreement incorrectly charge line end never get phone store agreement suppose cancel
call behalf mrs johns charge dollar fee apparently store transfer datum info tell check together store straight manager dispute charge cause should not charge probably assistance charge cover conference call make dispute together store refuse give service
trg cust use speaker call need new clnr should not charge clnr device add loyalty offer
bermuda wonder recieve state charge high datum amoutn edu travelpass fact cover unlimited without extra charge okey delet incorrect message
use incorrect make payment charge bank however payment reflect end transfer collection
terminate however amout charge wrong card info ask wait reverse order make manual payment
rebetta gillespie verizon laptop order new phone order phone quote different trade value dotcom prepayment ifd send ensure one order should not charge anything additional transfer fraud complete order
market value order ost prem plan get unlimited want change plan find hot remark provide incorrect cust charge back trade offer add promo remove hot remark
state switch bank new pmt method information system take pmt old pmt method enrol autopay additional charge pmt come wrong pmt method
say sell wrong charge block store give say back store get replment
call order cancel order still sow way charge wrong card use rebate card one receive form verizon disconnected call hang
wiave fee internation due give wrong expectation cust charge
caller state need jam charge cord recognize iphone pro sometimes work sometimes will not month reso complete basic troubleshooting step phone still behave asme not recognize charge cord make clear charge port should not loose wiggle bent corrosion avoid non compliance fee phone repair try contact since acss error req schedule
accct wrong charge
charge multiple time order different line galaxy ultra defender series case jbl charge trade order location code charge multiple time line order charge order follow make correct charge event charge still incorrect due nbs always accurate
cust claim never add line getting charge incorrectly information need assist active
fix incorrect charge cloud service include plan submit music subscription incorrectly charge
ert receive email complain tara ritt regard charge wrong month complete transfer service
crt escalation cust got cancel confirmation order order ship still charge much first order wrong due error shld advise cust dispute charge bank fund put back teh acct adj acct chrg additional fee due matter ref order loc tracking give cust email contact contact bank avsd decline shipment crt escalation cust got cancel confirmation order order ship still charge much first order wrong due error shld advise cust dispute charge bank fund put back teh adj chrg additional fee due matter ref order loc tracking give cust email contact contact bank avsd decline shipment
give promo charge back switch plan start pay phone switch plan should not chargeback pay month pay month buy phone anything promo retract charge back not seem valid consider fact buy phone call back
care agent call regard usage phone since see charge explain care agent last feb use verizon service wifi make call say use dftime there should not charge
charge line state charge watch line however never activate call charge smart phone prev cre incorrect disc well charge watch line give mix match that increase cre month offerre give year difference normally credit explain diff plan price smart phone rather credit
wast old patyment hub resolve put wrong usin initial total charge order payhub team reject say tofile itts see ffile least close note say order remark order remark ther refund
charge incorrectly request credit adjustment
cust satisfaction cust incorrectly charge intl feature intl feat suppose add line incorrectly add
promo recent order qualify ost incorrect show charge old plan plan charge line give rough estimate remove visual
call get iphone repl thru states tell phone claim repl free apologize incorrect info adv deductible also make phone call cover esc state give incorrect info want repl charge
want cancel verizon credit card money take wrong card concern charge wrong card delete card
dispute charge educate cst cst also state exchange watch pro give educate cst back store get correct device since give wrong device charge fee
call one time charge case tell break pmts verify order one time charge incorrect info provide store
international dispute ask plan put wrong charge see online rong neede febuary assume correct wifi make call whole time internet use bell churn want get resolve send review
get wrong charger call store store repl
ship wrong charger pler correct one send email return label one got ship
charge internet mdm send wrong address cancel acct rec back house also pler internet acct due charge internet mdm send wrong address cancel rec back house also pler internet due
contact incorrect charge check inactive
know charge high check charge find charge add incorrect number number number charge check charge add educ subject change know charge high check charge find charge add incorrect charge check charge add educ subject change
pmt payment not error code ost page contact card company also say charge incorrect state sale tax base ost page still work correct correct state tax also want add insurance add vzmp discon tablet request acknowledge good
user supnote charge incorrectly tell device free charge supnote charge incorrectly tell device free charge
wrong charger want replment
ask email charge get wrong payment method drop autopay wait charge reflect appreciate waive mistake pay wit different card
derrick port dep call question add ons state get frustrate leave bring one phone back take add tell new plan include ons edu include disney show free app credit policy since disney should not charge since include plan able unenroll insurance show line ineligible option remove vmp show active nothing remove change make
line different process tys since less day upon activation previous mess phone process incorrect charge new line
call last person talk give wrong get wrong charger store need let know take one order store provide schedule tomorrow afternoon
cust concern charge cloud incorrect address tax resolution recommendation educate feature already remove charge move forward offer none resolve tool use infoman rtq eos
order upgrade send pay send cust state pay overnight get check day free extra charge shipping address incorrect send text cust information receive information package correctly send nursing discount info
upon reviwee nbs summary show cust charge disney bundle should not since remove
keep getting charge reoccurring int plan verify line feature should not charge feature long tell call get charge feature future
cust reveice order cancel day order not suppose continue store return personaly should not charge nothing
fio dispute charge fio customer xfer wrong department fio dispute charge fio cust xfer wrong department
call due charge back due use wrong card offer credit ask sup also explaind get charge
charge sorry wrong note previous
incorrectly advise plan charge expect make acocunt prev provide credit negotiate
rosie icc mirtala cardenas pin verify send fraud send fraud info store give charge wrong direct speak store charge explain time device upgrade fraud
gen help assist submit payment hub device payout charge twice wrong amount inform day refund ticket gen help assist submit payment hub device payout charge twice wrong inform day refund ticket
esc call assist correcting plan 5g home plan cust home plus charge wrong quote cust aware pay month able drop month add cust say future change
device dead charge power device give wrong info time connect wifi
charge device never check device purchase not not submit payment hub ticket incorrect charge
loc uid lgpremove charge associate incorrect type instead time activation cancel wfg exist
call add moto role line end call general help also want charger send wrong charger device trg device able fix device transfer tech able make call retrieve text message browse web also state call feature break
agent store want get charge bmatch line wrong order line want fix system allow
loc uid dslcust come month ago attempt take end charge plan also auto pay set joint close never unroll auto pay lose discount should not pay extra charge mess should not authorize first
michelle promo chargeback line find pca wrong line cause much confusion iphone trade imei remove line add trade device actually imei got correction put since first pca wrong cust confuse first edu cus correction work
cust call send wrong charger know send back
make delete feature add never request add agent apply charge incorrectly angry totally incorrect make change without inform
charge incorrectly disney provide credit adjustment
call inquire clnr charge wrong phone charge clnr fill itt ticket fully assist
cust need change help say make change wrong charge change fee
jhon receive charge payment arrangement charge wrong card process refund send link pay payment set expectation refund post within business day
cust activate travel pass automate system wrong date make sure will not charge extra educate cust travel pass work charge use service travel cust activate travel pass automate system wrong make sure will not charge extra educate cust travel pass work charge use service travel
forero call review charge cusotmer claim charge wrong cust call change draft day apologize wrong information charge explain make charge charge prorate accord change case charge add explain charge high normal cust understand apologize offer option cust decide back month
call pler order location code charger state send wrong one give two option one store make exchange second return send correct one second option offer one say want free explain send back get money refund pay new one get mad hung
state agent put wrong ptp owe charge agent fee
get email canada not want charge advise cut should not add promo also plan option
cust call receive new charge cable wrong charge block cust receive usb block need usb advise cust swap cable block corporate store
incorrect charge add already device home protect insurance add twice
cause miss credit line wrongfully add charge reps already take charge already apply remain nbs
situation task lot trouble back order purchase cellphone charger charger inside price incorrect expect promotion action review result transfer insight sale
cust line cut say past due balance charge call regard concern advise something wrong system charge take card transfer process credit already remark
concerned charge order ship wrong address adv check deliver receive submit ticket lose steal package repler
someone suppose call back dispute charge long distn call wrong line suppose global calling feature want speak prev agent process credit
call charge place wrongly wave call charge wrongly wave
advise within hrs otc apply cover wrong dpp charge
cust receive wrong device make sure charge full price advise temp enroll auto pay apply otc
information give cust incorrect possible charge xfer may mistakenly make call min
say charge wrong phone educate mention make payment store educate payment reflect need get statement get contact financial team
esc req speak sup due fact impression charge basic phone adv incorrect pitch speak value saving cust agree change still express bell churn offer credit month disc accept set exp
user crystal havens sup note tell should not charge since insu dev ask dev credit transfer care gcs gvillanueva crystal havens sup note tell should not charge since insu dev ask dev credit transfer care gcs gvillanueva
tre reach verizon store garden city ask phone charger adapter say call wrong ask store phone info prov
call state buy new phone give wrong charger refer cust back store trade charger
change address since may charge incorrectly taxis check change address disco
run phone internet survellance website hack phone check educ iregard phone mention list history possible hack check ask remember receieve unwanted call message relate fraudulent activity scam alreay inform already check line noithe line also check unwanted charge nothing wrong oin
gen help rachel care change plan lot promo promo wrong promo trade imei accept loyalty offer adv keep teh chargeback since wrong add new promo backdte
cust call regard wrongful charge make verizon request march immediately request process
dennis receive usb cable new phone order cable wrong end plug charger process itt replment
regard chargeback assese line incorrect promo apply eligi offer ost page package seent back order promo add confirm eligibilty elig premium plan high trade
enccustomer come store complain charge incorrect black apple watch ship verizon apparently customer service find return watch enccust come store complain charge incorrect black apple watch ship verizon apparently cust service find return watch
loc uid cust order clnr due battery swell iphone pro screen come one side damage phone long hold charge clnr deliver wrong address come report fedex cust still need replacement device one hazard loc uid cust order clnr due battery swell iphone pro screen come one side damage phone long hold charge clnr deliver wrong address come report fedex cust still need replment device one hazard
payment come wrong edu charge take acct pmt current balance decline offer payment come wrong edu charge take pmt current balance decline offer
month sale phone cst say include wrong charge cable advise sell one hung send call back answer
alex trofin ioan trofin get wrong watch get charger watch want ensure charge suppose get apple pod educate
escalation correct line promo charge offer open enrollment cust fully understand charge back incorrect promo
peter retention department send wrong charger want pay twice state lie discount call say receive wrong thing already throw box want get new device send incorrect say want worry look device want pay state cancel service
call informed charge end verify user different pin also incorrect call informed charge end verify different pin also incorrect
address match address request pende incorrect tax charge line
adj chargeback loyalty offer chargeback feb invoice incorrect discount application adj price plan adj line discount pmt method eligible method self service adv new balance march draft invoice adv nbs change correction make discount discount
charge porr experience since start incorrect port submit customer make rebate invalid customer charge incorrect line customer call rebate previously charge porr experience since start incorrect port submit cust make rebate invalid cust charge incorrect line cust call rebate previously
call order home internet deliver wrong address want charge resolution advise already submit itt ticket provide ticket assure taht worry future charge
bught watch activate phone time call still charge mobile line connect device send request active watch get line straighten prevent charge wrong plan
previous call cust say autopay charge incorrect debit card accident cust change method payment charge closed cause chargeback fee since verify verizon error refer remark previous call
line suppose disconnect ask question regard disconnect suppose happen become upset say charge incorrectly play game claim someone else use line different adv disconnect line request supervisor
charge port phone wil charge state wiggle cord order charge ask loose bent break state thatwe also send warranty replacement look send wrong address take looka charge port phone wil charge state wiggle cord order charge ask loose bent break state thatwe also send warranty replment look send wrong address take looka
executive office executive office receive urgent complaint regard discount charge taxis incorrectly reach cust update acs upon resolution executive office executive office receive urgent complaint regard discount charge taxis incorrectly reach cust acs upon resolution
david broome cellular sale charlotte balla create unlimited plan cancel order order wrong device size still charge device receive able refresh auto update spending limit david broome cellular sale charlotte balla create unlimited plan cancel order order wrong device size still charge device receive able refresh auto spending limit
charge wrongly stay hotel near look never get border
confirm begin process request ticket request resolve within day appreciate patience apologize inconvenience may cause file payment investigation cuz show payment card involve top charge wrong
check charge business wrong pop ask phon eline associate business wrong info provide end call
cust receive promo trade line submit correction cust aware charge incorrect promo trade market value line
